ID_Musee,Nom,Telephone,Adresse,Latitude,Longitude,RefType,RefInstitution,RefVille,RefFinances,RefLocale
8401700544,MORTON ARBORETUM,6309680074,4100 ILLINOIS RT 53,41.80239,-88.08124,2,NULL,60532,361505770,2
8401700973,MORTON GROVE HISTORICAL SOCIETY,8479650203,PO BOX 542,42.04211,-87.79013,4,NULL,60053,366649433,2
8401701243,MOSES KING BRICK AND TILE WORKS NATIONAL HISTORIC DISTRICT,NULL,730 - 738 N COAL,40.4338,-90.7966,4,NULL,6415,412166848,4
8401700399,MOULTRIE COUNTY HISTORICAL & GENEALOGICAL SOCIETY,2177284085,PO BOX 588,39.59928,-88.60565,4,NULL,61951,237290441,3
8401700349,MOUNT PROSPECT HISTORICAL SOCIETY,8473929006,101 S MAPLE ST,42.06437,-87.93391,4,NULL,60056,237015806,2
8401701060,MOWEQUA COAL MINE MUSEUM,2177683019,129 S MAIN ST,39.62415,-89.0198,5,NULL,62550,371201646,4
8401701147,MT PULASKI TOWNSHIP HISTORICAL SOCIETY,2177923719,102-104 E COOKE ST,40.00095,-89.2853,4,NULL,62548,371360583,4
8401701045,MULKEYTOWN AREA HISTORICAL SOCIETY,6187241156,PO BOX 601,37.97965,-89.1159,4,NULL,62865,371161675,4
8401700452,MUSEUM AFRICA,3128786402,8247 S OGLESBY AVENUE,41.74496,-87.56726,1,NULL,60690,263013263,1
8401700715,MUSEUM OF ANESTHESIOLOGY - WOOD LIBRARY,8478255586,520 N NORTHWEST HWY,42.04747,-88.04397,3,NULL,60068,363573324,1
8401700098,MUSEUM OF BROADCAST COMMUNICATIONS,3122458200,400 N STATE ST SUITE 240,41.88828,-87.62812,5,NULL,60690,363277311,1
8401700454,MUSEUM OF CLASSIC CHICAGO TELEVISION,6308031977,705 MAGNOLIA CT,41.7844,-88.05186,5,NULL,60543,263228389,2
8401700964,MUSEUM OF CONTEMPORARY ART,3122802660,220 E CHICAGO AVE,41.89685,-87.62195,7,NULL,60690,366154098,1
8409503762,MUSEUM OF CONTEMPORARY PHOTOGRAPHY,3126635554,600 SOUTH MICHIGAN AVENUE,41.87442,-87.62425,7,421,60690,366112087,2
8401700529,MUSEUM OF FUNERAL CUSTOMS,2175443480,215 SOUTH GRAND AVE W,39.78711,-89.65634,5,NULL,81073,320175584,1
8401700455,MUSEUM OF MODERN ART,3122802660,6540 N WASHTENAW AVE,41.89685,-87.62195,7,NULL,60690,263287848,1
8409501149,MUSEUM OF NATURAL HISTORY,NULL,601 E JOHN STREET,40.11685,-88.22875,9,434,61820,376000511,1
8401700553,MUSEUM OF SCIENCE AND INDUSTRY,7736841414,57TH ST LAKE SHORE DR,41.78279,-87.60447,3,NULL,60690,362167797,1
8401700106,MUSEUM OF SPORTS HISTORY,3122020500,541 N FAIRBANKS CT,41.89522,-87.62242,5,NULL,60690,364059554,1
8401700533,MUSEUM OF UNIVERSAL SELF-EXPRESSION,NULL,2009 LAFLIN,41.85487,-87.66359,7,NULL,60690,352167776,1
8401700516,MUSEUMS IN HAND,NULL,233 S WACKER DR UNIT 9370,41.87874,-87.63658,5,NULL,60690,300487291,1
8401700358,NAPERVILLE HERITAGE SOCIETY,6304206010,523 S WEBSTER ST,41.76963,-88.1515,4,NULL,60451,237060040,1
8401700821,NAPOLEONIC HISTORICAL SOCIETY,7737941804,5934 W BYRON ST,41.95313,-87.77713,4,NULL,60690,364115977,1
8409501779,NATHAN MANILOW SCULPTURE PARK,7085345000,1 UNIVERSITY PARKWAY,41.43946,-87.75413,5,449,60484,362684803,2
8401700714,NATIONAL HELLENIC MUSEUM,3126551234,333 S HALSTED ST,41.87729,-87.64713,5,NULL,60690,363568402,1
8401700092,NATIONAL ITALIAN AMERICAN HALL,8474373077,2625 S CLEARBROOK DR,41.86922,-87.66295,4,NULL,60006,362937746,1
8401700601,NATIONAL ITALIAN AMERICAN SPORTS HALL OF FAME,3122265566,1431 W TAYLOR ST,41.86922,-87.66295,5,NULL,60690,362937746,1
8401700330,NATIONAL MISSISSIPPI RIVER MUSEUM & AQUARIUM,NULL,120 MAIN STREET,37.62397,-89.49824,6,NULL,62942,205305149,4
8401700498,NATIONAL MUSEUM OF HEALTH AND MEDICINE CHICAGO,3128548324,175 W WASHINGTON STREET,41.88311,-87.63322,5,NULL,60690,273862252,1
8401700659,NATIONAL MUSEUM OF MEXICAN ART,3127381503,1852 W 19TH ST,41.85597,-87.67234,5,NULL,60690,363225519,1
8401700339,NATIONAL MUSEUM OF SURVEYING,2175233130,521 E WASHINGTON ST,39.75547,-89.57494,3,NULL,81073,208376612,1
8401701306,NATIONAL PUBLIC HOUSING MUSEUM,7732451621,750 S HALSTED ST STE 843 MC117,41.89325,-87.64114,5,NULL,60690,510649843,1
8401700802,NATIONAL RAILROAD HALL OF FAME,3093454634,200 E MAIN ST,40.94752,-90.3648,5,NULL,61402,364047006,3
8401701330,NATIONAL ROAD INTERPRETIVE CENTER,6182839380,106 S 5TH ST,38.96091,-89.0961,1,NULL,62471,680674394,3
8401700383,NATIONAL UKRANIAN MUSEUM,7732275522,2320 W CHICAGO AVE,41.89586,-87.6849,7,NULL,60690,237186981,1
8401700651,NATIONAL VIETNAM VETERANS ART MUSEUM,3123260270,4041 N MILWAUKEE AVE 2ND FL,41.95469,-87.7492,7,NULL,60690,363195879,1
8401700112,NATURAL HISTORY BUILDING,2173332360,1301 W GREEN ST,39.1088,-84.53236,9,NULL,61802,311212634,1
8401701070,NAUVOO HISTORICAL SOCIETY,NULL,POST OFFICE BOX 69,40.5497,-91.38121,4,NULL,35578,371213589,4
8401700501,NAVY PIER,3125957437,600 EAST GRAND AVE,41.89199,-87.61415,4,NULL,60690,274813461,1
8401701357,NEW ATHENS HISTORICAL SOCIETY,NULL,933 BAY POINTE DR,38.31797,-89.8725,4,NULL,62243,900576285,4
8401700308,NEW LENOX AREA HISTORICAL SOCIETY,8154859647,205 W MAPLE STREET SUITE NLAHS,41.51366,-87.96514,4,NULL,60451,202969748,2
8401701050,NEW SALEM LINCOLN LEAGUE,NULL,15365 LINCOLN LEAGUE LN,39.99848,-89.83748,4,NULL,99833,371183516,4
8401700554,NEWBERRY LIBRARY,3129439090,60 W WALTON ST,41.89989,-87.63037,5,NULL,60690,362167814,1
8401701344,NEWELL TOWNSHIP HISTORICAL SOCIETY,NULL,BOX 114,40.23151,-87.5889,4,NULL,61814,800372687,4
8401700833,NEWPORT TOWNSHIP HISTORICAL SOCIETY,8476230939,PO BOX98,42.43159,-87.91887,4,NULL,60083,364157158,4
8401701198,NEXT PICTURE SHOW,8152854924,113 W 1ST ST,41.84341,-89.48378,7,NULL,95620,371487281,3
8401700674,NIABI ZOOLOGICAL SOCIETY,3097995107,12424 69TH AVE,41.44578,-90.43603,6,NULL,61240,363293641,4
8401700407,NILES HISTORICAL SOCIETY,8473900160,8970 N MILWAUKEE AVE,42.04305,-87.82898,4,NULL,60714,237373467,2
8409503785,NIU ART MUSEUM,NULL,1425 W LINCOLN HWY,41.93071,-88.77984,7,406,60115,366008480,2
8401701202,NORMAL HISTORICAL SOCIETY,3094333447,100 EAST PHOENIX AVENUE,40.50771,-88.98289,8,NULL,35762,376001605,1
8401700515,NORRIS CITY COMMUNITY MUSEUM,NULL,PO BOX 408,37.97218,-88.30259,1,NULL,62869,300486331,4
8401700304,NORTH ADAMS HISTORICAL SOCIETY,NULL,1046 HIGHWAY 61,40.10593,-91.37511,4,NULL,62351,202871355,4
8401701312,NORTH RIVERSIDE HISTORICAL SOCIETY,7084474211,2401 S DESPLAINES AVE,41.846,-87.82311,4,NULL,60546,522460017,2
8401700660,NORTH SUBURBAN GENEALOGICAL SOCIETY,8474467220,768 OAK ST,42.07631,-87.80454,4,NULL,60093,363235566,2
8401700413,NORTHBROOK HISTORICAL SOCIETY,8474983404,PO BOX 2021,42.12742,-87.82402,4,NULL,60065,237398712,2
8401700851,NORTHERN DISTRICT OF ILLINOIS COURT HISTORICAL ASSOCIATION,3124355776,219 S DEARBORN STREET SUITE 2548,41.87922,-87.62925,4,NULL,60690,364195310,1
8401700908,NORTHERN ILLINOIS FIRE MUSEUM,8155688950,PO BOX 1,42.24614,-88.60552,5,NULL,52301,364433013,3
8409503798,NORTHERN ILLINOIS UNIVERSITY ART GALLERY IN CHICAGO,3126426010,1425 W LINCOLN HWY,41.93071,-88.77984,7,406,60115,366008480,2
8401700610,NORWEGIAN CENTER,8154347478,1422 JAMES CT,41.33532,-88.7252,5,NULL,61350,362971559,3
8401700669,NORWOOD PARK HISTORICAL SOCIETY,7736314633,5624 N NEWARK AVE,41.98376,-87.79519,4,NULL,60690,363270972,1
8401700598,OAK BROOK HISTORICAL SOCIETY,6303687750,1112 OAK BROOK RD,41.84346,-87.94499,4,NULL,60522,362929335,2
8401700942,OAK PARK ART LEAGUE,7083869853,720 CHICAGO AVENUE,41.89452,-87.79295,7,NULL,60303,366091119,2
8401701266,OAKBROOK TERRACE HISTORICAL SOCIETY,NULL,17W245 16TH ST,41.85353,-87.96527,4,NULL,60181,454028712,2
8401700521,OAKLAND LANDMARKS,NULL,PO BOX 84,39.65711,-88.02665,4,NULL,94602,311655262,4
8401700430,OAKTON HISTORIC DISTRICT COMMITTEE,NULL,1201 HARVARD TERRACE,42.02268,-87.6887,4,NULL,60202,260045681,1
8401701106,OCTAVE CHANUTE AEROSPACE HERITAGE FOUNDATION OF ILLINOIS,2175237230,1011 PACESETTER DR,39.80067,-89.6492,1,NULL,61866,371282931,1
8401700938,OGLE COUNTY HISTORICAL SOCIETY,8157327545,PO BOX 183,42.01474,-89.33495,4,NULL,61061,366058105,3
8401700301,OLD BARN MUSEUM,6022849998,7127B OAK BROOK ROAD,41.52732,-88.53692,1,NULL,19702,202015187,4
8401701356,OLD EDGEBROOK HISTORICAL SOCIETY,7737744651,6235 N LEONA AV,41.99446,-87.76939,4,NULL,60690,900518819,1
8401701023,OLD HOUSE SOCIETY,3098200548,PO BOX 581,40.48297,-88.99253,4,NULL,61702,371104501,1
8401701021,OLD SIX MILE HISTORICAL SOCIETY & MUSEUM,6187313101,PO BOX 483,38.70649,-90.13879,4,NULL,62040,371104314,2
8401701108,OLD TOWN PRESERVATION ASSOCIATION OF DANVILLE,NULL,PO BOX 1152,40.18229,-87.65488,4,NULL,35619,371283177,4
8401701124,OLDE TOWNE HISTORIC DISTRICT,NULL,PO BOX 6428,40.68558,-89.59556,4,NULL,85382,371320749,1
8401700326,OLMSTEAD MEMORIAL MUSEUM,8154983537,PO BOX 411,41.63302,-88.68251,1,NULL,60552,205045138,3
8401701130,OLMSTED HISTORICAL SOCIETY,4407790280,PO BOX 2,41.40634,-81.89259,4,NULL,62970,371333682,2
8401700338,ONARGA HISTORICAL SOCIETY,NULL,PO BOX 130,40.70649,-87.98631,4,NULL,60955,208209967,4
8401701129,ONE ROOM SCHOOL,6183827450,211 HERBERT AVE,38.073,-88.18074,1,NULL,62821,371329000,3
8401700282,ORDER OF THE FOUNDERS & PATRIOTS OF AMERICA,NULL,3162 N BROADWAY ST,40.98482,-74.4058,4,NULL,60690,136183074,2
8401701242,OREGON DEPOT MUSEUM,8157326397,205 N 14TH STREET,42.01528,-89.34551,4,NULL,61061,412090686,3
8401700067,OREGON PUBLIC LIBRARY AND MUSEUM,8157322724,300 JEFFERSON ST,45.35669,-122.60592,4,NULL,61061,931127318,2
8409501710,ORIENTAL INSTITUTE MUSEUM,7737029520,1155 EAST 58TH STREET,41.78279,-87.60447,5,422,60690,362177139,1
8401701287,ORLAND HISTORICAL SOCIETY,7083490065,PO BOX 324,41.63055,-87.85605,4,NULL,60462,510163001,2
8401701105,ORPHEUM CHILDREN'S SCIENCE MUSEUM,NULL,346 N NEIL ST,40.11868,-88.24346,8,NULL,61820,371282129,1
8401700586,OSWEGO LAND HERITAGE ASSOCIATION,NULL,PO BOX 23,41.68528,-88.33817,5,NULL,60543,362867783,2
8401700490,OTTAWA CANAL ASSOCIATION,NULL,2670 E 1545TH RD,41.38821,-88.81508,4,NULL,61350,273249936,4
8401700780,OTTAWA HISTORICAL AND SCOUTING HERITAGE MUSEUM,8154319353,PO BOX 2241,41.35123,-88.84584,4,NULL,61350,363930360,3
8401700056,OTTAWA SCOUTING MUSEUM,8154319353,1100 CANAL ST,41.35069,-88.84261,5,NULL,61350,363930360,3
8401700663,OTTER CREEK HISTORICAL SOCIETY,NULL,105 W MAIN ST,42.43713,-89.33346,4,NULL,61024,363253751,4
8401701161,OTTER CREEK HISTORICAL SOCIETY,NULL,107 E MAIN ST,39.05089,-90.39831,4,NULL,62052,371380500,4
8401701241,P SETH MAGOSKY MUSEUM OF VICTORIAN LIFE,NULL,206 N BROADWAY ST,41.52641,-88.08865,5,NULL,60432,392053729,1
8401700319,PADEREWSKI ASSOCIATION,3122084041,424 N OAKLEY BLVD,41.88887,-87.68428,4,NULL,60690,204245475,1
8401700584,PALATINE HISTORICAL SOCIETY,8479916460,PO BOX 134,42.1104,-88.03787,4,NULL,60078,362856278,2
8401700078,PALETTE AND CHISEL ART ACADEMY,3126424400,1012 N DEARBORN ST,41.90097,-87.62999,7,NULL,60690,362270698,1
8401700733,PARK FOREST HISTORICAL SOCIETY,7087487672,400 LAKEWOOD BLVD,41.48482,-87.69087,4,NULL,60466,363652223,2
8401700384,PARK RIDGE HISTORICAL SOCIETY,8476961973,721 N PROSPECT AVE,42.02045,-87.82943,4,NULL,60068,237190291,2
8401700984,PARKLAND ART GALLERY,2173512485,2400 W BRADLEY AVENUE,40.12752,-88.28677,7,NULL,61820,370892090,1
8409503835,PARKLAND COLLEGE ART GALLERY,2173512485,2400 WEST BRADLEY AVENUE,40.12752,-88.28677,7,450,61820,370892090,4
8401700340,PARTISAN ARTS INTERNATIONAL,NULL,1310 W THORNDALE,41.99005,-87.66295,7,NULL,60690,208465854,1
8401700284,PAULSONS AGRICULTURE MUSEUM OF ARGYLE,8158853846,PO BOX 1030,42.36212,-88.94174,5,NULL,61073,141960127,4
8409501725,PEARSON MUSEUM,2175458017,801 NORTH RUTLEDGE STREET,37.72856,-89.21736,5,451,81073,376005961,2
8401700824,PECATONICA HERITAGE MUSEUM,NULL,PO BOX 243,42.30976,-89.35041,1,NULL,61063,364130362,4
8401700687,PECATONICA HISTORICAL SOCIETY,NULL,PO BOX 298,42.30976,-89.35041,4,NULL,61063,363434116,4
8401700082,PEGGY NOTEBAERT NATURE MUSEUM,7737555100,2430 N CANNON DRIVE,41.9312,-87.63733,3,NULL,60690,360895575,1
8401701318,PEOPLE OF THE MOUNTAINS,NULL,21585 WASHER RD,39.1331,-89.74464,4,NULL,62069,593821827,4
8401700991,PEORIA COUNTY GENEALOGICAL SOCIETY,3096811085,PO BOX 1489,40.68558,-89.59556,4,NULL,85382,371001953,1
8401701211,PEORIA HISTORICAL SOCIETY,3096741921,611 S W WASHINGTON ST,40.70445,-89.5863,4,NULL,85382,376041637,1
8401701218,PEORIA REGIONAL MUSEUM SOCIETY,NULL,7315 N MANNING DRIVE,40.77478,-89.60713,5,NULL,85382,376047701,1
8401701151,PEORIA ZOO,3096863365,2320 N PROSPECT RD,40.72148,-89.57719,6,NULL,85382,371369420,1
8401700602,PEOTONE HISTORICAL SOCIETY,7083284072,PO BOX 87,41.3321,-87.79832,4,NULL,60468,362940619,3
8409503861,PERKINSON GALLERY,2174246253,1184 WEST MAIN STREET,39.84117,-88.9752,7,418,35601,370706154,1
8401701071,PERRY COUNTY HISTORICAL SOCIETY,6183572225,108 W JACKSON ST,38.08002,-89.38156,4,NULL,62274,371216116,3
8401700481,PETERSON GARDEN PROJECT,NULL,4642 N FRANCISCO AVE,41.80937,-87.69677,2,NULL,60690,272417699,1
8401700400,PETERSTOWN HERITAGE SOCIETY,6189394222,275 N MAIN ST,38.34104,-90.15084,4,NULL,50704,237313594,3
8401701057,PHARMACY MUSEUM OF QUINCY ADMS,2172241000,1001 N 5TH ST,39.94366,-91.40873,5,NULL,95971,371198333,3
8401701239,PHI GAMMA DELA LANDMARK PRESERVATION ASSOCATION,NULL,3281 COMMERCE DR,41.96681,-88.72759,4,NULL,60115,391476970,2
8409501730,PHILIP AND MARY KATHRYN TRUTTER MUSEUM,2177862785,5250 SHEPHERD ROAD,39.72567,-89.61405,5,452,81073,370900960,1
8401701019,PIATT COUNTY HISTORICAL & GENEALOGICAL SOCIETY,2177629997,1115 N STATE STREET SUITE 119,40.03528,-88.57023,4,NULL,71655,371090340,4
8401701215,PIATT COUNTY HISTORICAL SOCIETY,NULL,118 E WILLIAM ST,40.02032,-88.57186,4,NULL,71655,376045597,3
8401700983,PIATT COUNTY MUSEUM,5152281099,315 W MAIN ST,40.02977,-88.58057,1,NULL,71655,370888381,3
8401701117,PICKARD COLLECTORS CLUB,NULL,634 DREXEL AVE,42.12015,-87.75918,7,NULL,60022,371306912,2
8401701225,PIKE COUNTY HISTORICAL SOCIETY,NULL,18882 STATE HWY 96,39.53755,-91.00883,4,NULL,62370,376058697,4
8401700085,PIKE COUNTY HISTORICAL SOCIETY MUSEUM,2172854618,400 E JEFFERSON ST,41.31943,-74.88845,4,NULL,62363,232027376,4
8401700497,PILLARS OF HONOR,8479540520,770 LEE ST STE 103,42.0391,-87.8898,4,NULL,60016,273607578,1
8401700604,PLAINFIELD HISTORICAL SOCIETY,8154364073,23836 W MAIN ST,41.61435,-88.1994,4,NULL,60544,362949924,2
8401700536,PLAINFIELD VILLAGE PRESERVATION ASSOCIATION,NULL,14931 S BARTLETT AVE,41.6147,-88.19987,4,NULL,60544,352310978,2
8401701246,PLANOS PAST,NULL,PO BOX 112,41.67108,-88.53066,4,NULL,60545,421685289,2
8401701200,PLAY PLACE,NULL,839 N MAIN ST,39.74269,-90.22917,4,NULL,36265,371624075,3
8401700749,PLEASANT HOME FOUNDATION,7083832654,217 HOME AVE,41.88506,-87.80014,4,NULL,60303,363739646,2
8401701355,PLEASANT PLAINS HISTORICAL SOCIETY,NULL,PO BOX 125,39.8588,-89.85704,4,NULL,62677,900452701,4
8401701193,PLEASANT PLAINS VETERANS MEMORIAL ASSOCIATION,NULL,PO BOX 261,39.8588,-89.85704,4,NULL,62677,371415385,4
8401701299,POLISH MUSEUM OF AMERICA,7733843352,984 N MILWAUKEE AVE,41.8997,-87.66093,5,NULL,60690,510210113,1
8401700539,POLO HISTORICAL SOCIETY,8159463544,125 N FRANKLIN AVE,41.98712,-89.57764,4,NULL,61064,360022483,4
8401700489,PONTIAC-OAKLAND MUSEUM & RESOURCE CENTER,NULL,205 N MILL ST,40.8796,-88.62979,9,NULL,61764,273178020,3
8401700997,POPE COUTY HISTORICAL SOCIETY,NULL,214 HOUND RIDGE RD,37.34763,-88.5067,4,NULL,62943,371020265,4
8401700836,POPLAR GROVE AVIATION EDUCATION ASSOCIATION,3152293320,5151 ORTH RD HNGR A1,42.32543,-88.83926,1,NULL,61065,364161962,2
8401700510,PORT BYRON HISTORICAL SOCIETY,NULL,2140 S HIGH STREET,41.59899,-90.31298,4,NULL,61275,300231869,4
8401700461,PORTRAITS OF GREAT AMERICAN WOMEN ACHIEVERS,3126642506,2706 W 85TH PLACE,41.73864,-87.69064,4,NULL,60690,263731595,1
8401700848,POWELL ARCHAEOLOGICAL RESEARCH CENTER,6182714920,5500 COLLINSVILLE ROAD,38.65936,-90.08966,5,NULL,62201,364190494,2
8401701166,PRAIRIE AIR SHOW,3096616546,PO BOX 6096,40.47455,-88.95017,4,NULL,61702,371385303,1
8401701043,PRAIRIE AVIATION MUSEUM,3096637632,2929 E EMPIRE ST,40.48822,-88.92713,5,NULL,61702,371159182,1
8401700585,PRAIRIE PRESERVATION SOCIETY OF OGLE COUNTY,NULL,1230 E HONEY CREEK RD,41.98448,-89.3155,4,NULL,61061,362865870,4
8401700523,PRAIRIE RIVER HISTORICAL SOCIETY,2174682458,344 E ELM ST,39.9821,-88.81598,4,NULL,62501,311728448,4
8401700917,PRAIRIE SCALE MODEL RAILROADERS,NULL,PO BOX 884,41.88253,-88.01821,4,NULL,60148,364472224,2
8401700068,PRAIRIELAND HERITAGE MUSEUM,2172437262,1005 W MICHIGAN AVE,39.72757,-90.26402,5,NULL,36265,371007558,3
8401700994,PRAIRIELAND HERITAGE MUSEUM INSTITUTE,2172437262,PO BOX 754,39.72757,-90.26402,5,NULL,36265,371007558,3
8401700464,PRAK-SIS CONTEMPORARY ART ASSOCIATION,NULL,3841 N GREENVIEW 1W,41.95386,-87.65798,7,NULL,60690,264292478,1
8401700061,PRESERVATION PARTNERS OF FOX VALLY,6303776424,8 INDIANA ST,41.91477,-88.30477,4,NULL,60174,237421954,2
8401700418,PRESERVATION PARTNERS OF THE FOX VALLEY,6303776424,PO BOX 903,41.91477,-88.30477,4,NULL,60174,237421954,2
8409503896,PRESIDENT'S GALLERY,NULL,9501 S KING DRIVE,41.72092,-87.61409,7,453,60690,362580815,1
8409503894,PRESIDENT�S GALLERY,3125535738,30 E LAKE ST �,41.88584,-87.62683,7,454,60690,362606236,1
8409501745,PRINCIPIA SCHOOL OF NATIONS MUSEUM,NULL,1 MAYBECK PLACE,38.62764,-90.47407,5,455,62028,430652667,2
8401700874,PROJECT EXPLORATION,3122734026,4511 S EVANS AVE,41.81227,-87.60816,9,NULL,60690,364305660,1
8401701336,PROJECT ZEAL,NULL,9156 SOUTH COLFAX,41.72913,-87.56099,5,NULL,60690,753147060,1
8401700694,PROPHETSTOWN AREA HISTORICAL SOCIETY,8155372818,320 WASHINGTON STREET,41.67074,-89.93621,4,NULL,61277,363461568,4
8401700070,PULLMAN HISTORIC FOUNDATION,7737858182,1000 E 111TH ST,41.68926,-87.60768,4,NULL,60690,237281625,1
8401700538,PULLMAN HISTORIC SITE NFP,7736602341,11111 S FORRESTVILLE AVENUE,41.69248,-87.60918,4,NULL,60690,352403811,1
8401700607,PUTNAM COUNTY HISTORICAL SOCIETY,8159257560,PO BOX 74,41.24119,-89.32386,4,NULL,61327,362963047,4
8401700537,QUAD CITIES AFRICAN AMERICAN MUSEUM,NULL,1000 21ST STREET,41.50066,-90.57064,1,NULL,61201,352331698,1
8401700700,QUAD CITY BOTANICAL CENTER,3097940991,2525 4TH AVE,41.50887,-90.56463,2,NULL,61201,363496537,1
8401700748,QUAD CITY KIDS & COMPANY,NULL,1723 2ND AVE,41.51114,-90.5758,8,NULL,61201,363732521,1
8401701207,QUINCY ART CENTER,2172235900,1515 JERSEY ST,39.93015,-91.39172,7,NULL,95971,376028914,3
8401701230,QUINCY MUSEUM OF THE AMERICAN INDIAN,NULL,1601 MAINE ST,39.93247,-91.38825,5,NULL,95971,376064181,3
8401700528,R. BUCKMINSTER FULLER DOME HOME,6185493663,PO BOX 1261,37.68883,-89.25154,4,NULL,81623,320023383,4
8401701103,RANDOLPH COUNTY GENEALOGOCAL SOCIETY,NULL,13 WESTWOOD DRIVE,38.01005,-89.67413,4,NULL,62288,371278847,3
8401700361,RANDOLPH COUNTY HISTORICAL SOCIETY,6189653705,4648 KANE HILL ROAD,37.97799,-89.91651,4,NULL,62241,237064680,4
8401700419,RANTOUL HISTORICAL SOCIETY,NULL,1011 PACESETTER DR,40.29777,-88.14911,4,NULL,61866,237427984,3
8401700704,RAVENSWOOD LAKE VIEW HISTORICAL ASSOCIATION,3127447616,4455 N LINCOLN AVE,41.96242,-87.68439,4,NULL,60690,363510416,1
8409400567,RED BUD AREA MUSEUM,NULL,116 E MARKET ST,38.21164,-89.99341,5,NULL,62278,800756111,3
8401700421,REDDICK MANSION ASSOCIATION,8154336100,100 W LAFAYETTE ST,41.35006,-88.841309999999993,4,NULL,61350,237442944,3
8401700453,REEL HISTORY,NULL,18832 VANDERBILT DRIVE,41.54779,-87.84367,4,NULL,60448,263057693,2
8401701260,REMEMBRANCE RESCUE PROJECT,8776590809,1100 NATIONAL PKWY,42.03948,-88.05031,4,NULL,60173,453011338,1
8409501753,RENAISSANCE SOCIETY,7737028670,5811 SOUTH ELLIS AVENUE,41.78279,-87.60447,5,422,60690,362177139,1
8401700883,RICHARD H DRIEHAUS MUSEUM,3124828933,23 E ERIE,41.89419,-87.62644,5,NULL,60690,364339951,1
8401700087,RICHARD H. DRIEHAUS MUSEUM,3124828933,40 E ERIE ST,41.89399,-87.62718,5,NULL,60690,363261347,1
8401701014,RICHLAND COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,NULL,PO BOX 202,38.72543,-88.07993,4,NULL,62450,371078410,3
8401701042,RICHLAND HERITAGE MUSEUM,6183951963,PO BOX 153,38.74498,-88.08532,5,NULL,62450,371157759,3
8401701126,RIDGE FARM HERITAGE SOCIETY,NULL,PO BOX 331,39.90541,-87.63313,5,NULL,61870,371326918,4
8401700390,RIDGE HISTORICAL SOCIETY,7738811675,10621 S SEELEY AVE,41.70067,-87.67275,4,NULL,60690,237222417,1
8401701258,RIVER CITY RENEWAL,NULL,10 BRIDGE BYPASS RD,37.92533,-89.80968,4,NULL,96020,452092701,3
8401701041,RIVER VALLEY ANTIQUE ASSOCIATION,NULL,16153 W GARRETT RD,40.60502,-89.78508,4,NULL,61533,371153716,4
8401700719,RIVERFRONT MUSEUM PARK,8159620105,711 NORTH MAIN STREET,42.27686,-89.08982,5,NULL,35136,363605403,1
8401700890,ROBBINS HISTORIAL SOCIETY AND MUSEUM,7083895393,PO BOX 1561,41.64042,-87.70992,1,NULL,60472,364373317,2
8401700063,ROBERT CROWN CENTER FOR HEALTH EDUCATION,6308985350,501 COLLEGE AVE,41.75812,-88.30465,5,NULL,80010,362608742,2
8409503954,ROBERT F. DECAPRIO ART GALLERY,7089744300,9000 W COLLEGE PKWY,41.70981,-87.82295,7,456,60465,362614971,2
8401700739,ROBERT R. MCCORMICK MUSEUM,6302608159,1S151 WINFIELD RD,41.85158,-88.13906,5,NULL,60189,363689172,2
8409503957,ROBERT T. WRIGHT COMMUNITY GALLERY OF ART,8475432000,19351 WEST WASHINGTON STREET,42.36047,-88.01024,7,457,60030,362648760,2
8401701255,ROCHELLE VETERAN WAR MEMORIAL ASSOCIATION,NULL,1221 SPRINGDALE DR,41.93597,-89.06339,4,NULL,61068,451135192,3
8401701076,ROCHESTER HISTORICAL PRESERVATION SOCIETY,2174989497,PO BOX 13,39.72515,-89.5195,4,NULL,62563,371227493,4
8401700667,ROCK ISLAND ARSENAL MUSEUM,NULL,1 ROCK ISLAND ARSENAL,41.51746,-90.53114,4,NULL,61201,363263607,2
8401700952,ROCK ISLAND COUNTY HISTORICAL SOCIETY,3097648590,822 11TH AVE,41.50153,-90.52605,4,NULL,61265,366110307,1
8401700666,ROCK ISLAND PRESERVATION SOCIETY,3097867917,PO BOX 3261,41.49073,-90.56972,4,NULL,61201,363262329,1
8401700083,ROCK ISLAND TECHNICAL SOCIETY,8152734013,18933 A ST,41.97461,-90.62077,4,NULL,61074,363144136,4
8401700792,ROCK RUN COUNTRY HISTORICAL SOCIETY,NULL,BOX122,42.41224,-89.47339,4,NULL,61070,363993921,4
8401700478,ROCKFORD AQUARIUM,NULL,3616 STUBAI TRAIL,42.30735,-89.00867,3,NULL,35136,272138872,1
8401700565,ROCKFORD ART MUSEUM,8159682787,711 NORTH MAIN STREET,42.27686,-89.08982,7,NULL,35136,362349612,1
8409503960,ROCKFORD COLLEGE ART GALLERY,8152264034,5050 E STATE ST,42.26417,-89.01977,7,458,35136,362167842,1
8401700794,ROCKTON TOWNSHIP HISTORICAL SOCIETY,8156292210,PO BOX 37,42.45713,-89.07102,4,NULL,61072,364021035,2
8401700058,ROGERS PARK W RIDGE HISTORICAL SOCIETY,7737644078,7344 N WESTERN AVE,42.01573,-87.6903,4,NULL,60690,363567368,1
8401700713,ROGERS PARK WEST RIDGE HISTORICAL SOCIETY,7737644078,1447 W MORSE AVE,42.00781,-87.66636,2,NULL,60690,363567368,1
